year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,1,20,1822,-8,2222,20,UA,N525UA,272,JFK,SFO,371,2586,18,22
2013,10,19,1718,8,2030,-3,B6,N644JB,167,JFK,OAK,345,2576,17,18
2013,4,4,1515,5,1808,-10,UA,N34137,1600,EWR,LAX,330,2454,15,15
2013,9,9,1903,-2,2022,-3,WN,N771SA,381,LGA,MKE,107,738,19,3
2013,8,27,1711,12,1911,-8,DL,N349NB,2042,EWR,ATL,97,746,17,11
2013,2,12,633,-6,1027,30,UA,N813UA,251,EWR,AUS,271,1504,6,33
2013,6,24,631,1,741,-8,EV,N13968,4533,EWR,BUF,48,282,6,31
2013,5,15,758,-2,958,-15,EV,N13118,4462,EWR,OMA,158,1134,7,58
2013,10,2,1932,-8,2106,-14,AA,N569AA,363,LGA,ORD,112,733,19,32
2013,12,2,704,-4,1002,-11,UA,N14704,1077,EWR,MIA,159,1085,7,4
2013,12,14,2014,104,101,203,B6,N524JB,201,JFK,FLL,172,1069,20,14
2013,5,27,2037,-8,2139,-20,B6,N304JB,1178,EWR,BOS,39,200,20,37
2013,8,18,1137,-8,1307,-13,AA,N553AA,1855,LGA,STL,129,888,11,37
2013,11,4,1447,-8,1618,-22,MQ,N839MQ,3359,JFK,RDU,73,427,14,47
2013,9,27,948,-3,1153,-14,UA,N802UA,406,EWR,DEN,215,1605,9,48
2013,9,26,1712,-7,1837,-25,EV,N13566,4202,EWR,STL,123,872,17,12
2013,7,15,1618,18,1859,-39,DL,N718TW,141,JFK,SFO,312,2586,16,18
2013,12,1,1451,66,1649,55,EV,N12900,4687,EWR,CVG,99,569,14,51
2013,4,4,751,1,1122,-33,AA,N5FNAA,655,JFK,STT,191,1623,7,51
2013,12,31,2014,-1,2333,-10,DL,N196DN,427,JFK,LAX,347,2475,20,14
2013,5,17,1403,21,1510,21,EV,N11551,3832,EWR,PWM,50,284,14,3
2013,7,19,1703,-2,1938,-42,AA,N3KLAA,1999,EWR,MIA,140,1085,17,3
2013,12,23,708,-2,821,-19,B6,N794JB,2702,JFK,BUF,56,301,7,8
2013,9,7,1743,13,1959,9,F9,N218FR,837,LGA,DEN,215,1620,17,43
2013,10,12,1756,-4,1938,-26,US,N653AW,425,JFK,CLT,76,541,17,56
2013,4,19,924,10,1203,3,B6,N615JB,883,JFK,MCO,131,944,9,24
2013,5,4,2055,25,8,12,B6,N636JB,677,JFK,LAX,310,2475,20,55
2013,7,11,650,50,919,45,B6,N709JB,27,EWR,MCO,124,937,6,50
2013,2,19,1609,-6,1830,15,9E,N919XJ,3330,JFK,RDU,79,427,16,9
2013,11,15,554,-6,850,4,B6,N766JB,583,JFK,MCO,144,944,5,54
2013,2,24,1200,0,1502,-27,DL,N723TW,863,JFK,LAX,339,2475,12,0
2013,8,16,1038,0,1144,-8,UA,N37252,1163,EWR,BOS,41,200,10,38
2013,12,6,1657,-3,2029,34,AA,N3EPAA,45,JFK,LAS,357,2248,16,57
2013,4,30,855,-5,1204,7,UA,N403UA,606,EWR,IAH,200,1400,8,55
2013,5,24,1700,0,1924,-15,DL,N662DN,1499,LGA,ATL,102,762,17,0
2013,8,21,2053,4,2332,-38,UA,N38403,1532,EWR,SFO,320,2565,20,53
2013,3,8,1522,167,1637,147,WN,N912WN,316,LGA,MKE,109,738,15,22
2013,3,31,954,-6,1323,-11,DL,N624AG,1765,JFK,SFO,357,2586,9,54
2013,2,10,1349,-1,1600,-28,DL,N320NB,1705,LGA,MSY,167,1183,13,49
2013,9,4,1257,-3,1533,-27,VX,N625VA,411,JFK,LAX,312,2475,12,57
2013,2,12,1849,-6,2202,-8,DL,N332NW,2391,JFK,TPA,159,1005,18,49
2013,1,15,1055,-5,1210,-4,US,N702UW,2171,LGA,DCA,53,214,10,55
2013,11,26,820,21,1123,21,UA,N843UA,450,EWR,DFW,209,1372,8,20
2013,8,30,1532,3,1815,-46,DL,N971DL,2280,JFK,FLL,139,1069,15,32
2013,4,30,1229,0,1327,-9,UA,N815UA,587,EWR,BOS,35,200,12,29
2013,7,5,1521,1,1801,-13,UA,N41140,1600,EWR,LAX,316,2454,15,21
2013,10,22,1545,0,1759,-6,WN,N7704B,3580,EWR,DEN,227,1605,15,45
2013,1,28,1138,-7,1326,5,FL,N952AT,353,LGA,CAK,67,397,11,38
2013,8,18,1859,-1,2159,-16,DL,N712TW,1643,JFK,SEA,320,2422,18,59
2013,5,29,1052,-8,1225,-20,MQ,N717MQ,4471,LGA,RDU,64,431,10,52
2013,8,15,1300,0,1632,18,UA,N75435,1700,EWR,SFO,322,2565,13,0
2013,10,26,557,-3,906,-17,UA,N555UA,303,JFK,SFO,344,2586,5,57
2013,4,8,948,-7,1105,-5,MQ,N526MQ,4670,LGA,BNA,112,764,9,48
2013,5,13,1337,47,1613,38,WN,N685SW,1791,EWR,HOU,194,1411,13,37
2013,8,23,2047,-13,2208,-27,AA,N4YJAA,371,LGA,ORD,110,733,20,47
2013,8,18,2153,13,2322,12,MQ,N535MQ,3317,LGA,RDU,67,431,21,53
2013,7,27,1024,-6,1326,-19,AA,N320AA,179,JFK,SFO,337,2586,10,24
2013,6,16,1815,0,2114,9,UA,N87513,1218,EWR,DFW,201,1372,18,15
2013,11,25,1549,5,1745,-5,US,N409US,1767,LGA,CLT,88,544,15,49
2013,10,9,1153,-6,1344,0,MQ,N508MQ,3572,LGA,CLE,62,419,11,53
2013,8,18,2120,13,58,-7,UA,N17244,1071,EWR,BQN,196,1585,21,20
2013,4,20,928,-1,1256,13,UA,N77430,1043,EWR,RSW,182,1068,9,28
2013,11,13,1426,-4,1520,-17,EV,N13997,4372,EWR,DCA,39,199,14,26
2013,11,7,1633,33,1822,31,9E,N918XJ,3357,LGA,BNA,130,764,16,33
2013,12,21,1757,27,2045,20,AA,N5CFAA,2448,JFK,EGE,254,1746,17,57
2013,11,1,1905,5,2103,22,UA,N850UA,415,EWR,ORD,116,719,19,5
2013,11,30,702,-3,849,-19,EV,N48901,4166,EWR,GSP,94,594,7,2
2013,8,25,1437,-3,1622,-25,B6,N236JB,575,JFK,MSY,143,1182,14,37
2013,1,14,921,1,1259,26,UA,N57868,1657,EWR,LAX,347,2454,9,21
2013,6,29,936,1,1037,-8,WN,N787SA,1221,EWR,MDW,99,711,9,36
2013,10,1,822,22,1100,-17,DL,N944DL,2431,JFK,MIA,136,1089,8,22
2013,9,18,1422,-6,1525,-23,EV,N836AS,5712,JFK,IAD,42,228,14,22
2013,3,15,1653,204,1742,190,EV,N16954,4088,EWR,ALB,34,143,16,53
2013,10,15,636,-5,749,-16,EV,N12552,4522,EWR,BNA,107,748,6,36
2013,3,26,1539,-6,1847,-34,DL,N642DL,1773,JFK,SLC,283,1990,15,39
2013,6,26,1448,-7,1617,-28,MQ,N807MQ,3359,JFK,RDU,67,427,14,48
2013,1,27,2104,25,2341,3,UA,N14250,1225,EWR,PBI,138,1023,21,4
2013,6,19,1349,9,1724,24,AA,N3GEAA,1073,LGA,MIA,154,1096,13,49
2013,4,30,1400,84,1510,76,EV,N13913,4682,EWR,BNA,105,748,14,0
2013,10,17,911,-4,1127,-27,EV,N761ND,5211,LGA,SAV,101,722,9,11
2013,8,13,1909,4,2027,2,WN,N459WN,381,LGA,MKE,114,738,19,9
2013,4,22,2007,67,2222,48,DL,N360NB,1051,JFK,MSY,163,1182,20,7
2013,1,28,1808,3,1933,-2,WN,N7704B,389,LGA,MDW,122,725,18,8
2013,5,10,1355,-5,1649,-41,DL,N705TW,1565,JFK,SFO,328,2586,13,55
2013,9,7,1354,-4,1458,-12,UA,N76528,1248,EWR,BOS,42,200,13,54
2013,1,13,1102,2,1416,-23,UA,N76526,1120,EWR,SFO,351,2565,11,2
2013,10,20,1835,-6,1956,-14,B6,N192JB,2202,JFK,BUF,58,301,18,35
2013,5,24,553,-7,712,17,US,N957UW,1289,LGA,PHL,50,96,5,53
2013,1,10,746,-4,925,-15,9E,N801AY,3611,JFK,PIT,69,340,7,46
2013,12,15,1819,4,2112,-45,DL,N188DN,426,JFK,LAX,332,2475,18,19
2013,4,5,1308,-7,1521,-8,EV,N720EV,5148,LGA,CVG,91,585,13,8
2013,9,12,829,-1,1101,-21,UA,N38443,1117,EWR,MCO,125,937,8,29
2013,6,26,2316,116,6,87,EV,N15912,4141,EWR,DCA,36,199,23,16
2013,2,22,1617,-3,1750,0,MQ,N9EAMQ,4622,LGA,BNA,131,764,16,17
2013,5,21,649,-11,919,-31,DL,N377NW,2285,LGA,MCO,126,950,6,49
2013,12,6,2057,227,106,261,UA,N588UA,226,JFK,SFO,392,2586,20,57
2013,3,3,1707,7,1940,-45,WN,N750SA,430,EWR,HOU,190,1411,17,7
2013,5,1,854,-6,1121,1,EV,N713EV,4940,LGA,CHS,90,641,8,54
2013,3,22,1953,13,2305,20,B6,N537JB,381,LGA,FLL,157,1076,19,53
2013,10,11,1452,-3,1635,-10,MQ,N619MQ,2815,JFK,CLE,69,425,14,52
2013,3,28,600,0,716,-8,EV,N836AS,5689,LGA,IAD,48,229,6,0
2013,6,8,1450,-10,1545,-27,US,N967UW,2132,LGA,BOS,38,184,14,50
2013,8,27,712,-3,943,-27,VX,N855VA,399,JFK,LAX,300,2475,7,12
2013,4,14,1328,10,1414,2,EV,N16981,5670,EWR,BDL,24,116,13,28
2013,3,16,1657,-3,2048,-19,DL,N3769L,329,JFK,SJU,192,1598,16,57
2013,8,31,641,-4,833,-35,US,N546UW,623,JFK,PHX,274,2153,6,41
2013,9,23,1814,-1,2057,-31,DL,N197DN,17,JFK,LAX,316,2475,18,14
2013,12,28,807,18,1056,-17,UA,N69804,1455,EWR,LAX,326,2454,8,7
2013,7,16,1932,-8,2139,-11,EV,N11565,4543,EWR,DSM,132,1017,19,32
2013,5,9,1832,2,2036,-39,UA,N56859,1182,EWR,LAS,275,2227,18,32
2013,5,9,1344,179,1646,146,VX,N621VA,23,JFK,SFO,331,2586,13,44
2013,6,24,1704,71,1846,97,EV,N14570,5682,EWR,MKE,109,725,17,4
2013,1,16,1347,2,1701,-2,UA,N53442,1164,EWR,FLL,162,1065,13,47
2013,8,1,1344,6,1642,8,B6,N592JB,213,JFK,LGB,326,2465,13,44
2013,11,4,1716,-4,2019,-11,AA,N3ARAA,291,JFK,AUS,214,1521,17,16
2013,4,9,1459,0,1620,-17,B6,N657JB,8,JFK,BUF,55,301,14,59
2013,10,29,923,8,1209,-21,AA,N628AA,1499,JFK,MIA,142,1089,9,23
2013,10,31,2216,66,2353,58,MQ,N507MQ,3603,LGA,DTW,82,502,22,16
2013,5,22,1153,-7,1305,-5,US,N957UW,2126,LGA,BOS,34,184,11,53
2013,3,4,1522,-8,1815,-40,AA,N3CAAA,1039,JFK,FLL,153,1069,15,22
2013,4,9,1558,-2,1924,-10,DL,N722TW,1461,JFK,LAX,345,2475,15,58
2013,10,3,916,-13,1120,-9,MQ,N6EAMQ,3565,LGA,CLT,78,544,9,16
2013,12,29,1731,32,1918,17,DL,N717TW,2076,EWR,DTW,84,488,17,31
2013,1,18,637,7,923,-4,B6,N653JB,71,JFK,TPA,151,1005,6,37
2013,11,28,1526,58,1656,71,EV,N877AS,5712,JFK,IAD,49,228,15,26
2013,2,17,555,-5,727,4,B6,N229JB,208,JFK,BUF,55,301,5,55
2013,10,1,1356,1,1545,-17,US,N663AW,456,EWR,PHX,268,2133,13,56
2013,5,1,553,-7,655,-6,US,N702UW,2114,LGA,BOS,35,184,5,53
2013,1,12,1514,-16,1649,-36,AA,N454AA,2223,LGA,STL,136,888,15,14
2013,1,1,1805,8,2117,-2,UA,N39463,1152,EWR,PDX,336,2434,18,5
2013,12,12,1444,14,1633,28,EV,N14959,4171,EWR,MSN,149,799,14,44
2013,6,18,1903,193,2146,181,AA,N3DGAA,763,LGA,DFW,201,1389,19,3
2013,3,12,1438,-17,1613,-19,9E,N912XJ,3318,JFK,BUF,57,301,14,38
2013,3,13,609,-6,846,2,DL,N308DE,1743,JFK,ATL,120,760,6,9
2013,11,19,954,-6,1316,-17,DL,N624AG,469,JFK,SFO,355,2586,9,54
2013,1,21,1840,32,2131,25,UA,N14230,1269,EWR,PBI,147,1023,18,40
2013,3,11,946,-9,1229,-28,B6,N571JB,503,EWR,FLL,141,1065,9,46
2013,11,20,1528,-2,1733,13,UA,N806UA,381,LGA,CLE,68,419,15,28
2013,12,14,941,-4,1310,10,AA,N513AA,1223,EWR,DFW,218,1372,9,41
2013,2,15,754,-6,903,-14,US,N757UW,2165,LGA,DCA,48,214,7,54
2013,3,29,1723,83,1841,77,YV,N522LR,3788,LGA,IAD,47,229,17,23
2013,12,12,813,-2,1101,-22,B6,N304JB,281,JFK,HOU,208,1428,8,13
2013,7,26,1025,-5,1241,-7,DL,N3772H,1529,JFK,LAS,294,2248,10,25
2013,10,8,1450,-5,1638,-7,MQ,N658MQ,2815,JFK,CLE,73,425,14,50
2013,9,12,1429,44,1841,101,AA,N3KEAA,1073,LGA,MIA,159,1096,14,29
2013,4,15,755,-5,930,16,US,N770UW,2165,LGA,DCA,52,214,7,55
2013,8,14,727,-3,1024,-9,DL,N722TW,1771,JFK,SEA,316,2422,7,27
2013,4,29,1920,-10,2148,-42,AA,N3BLAA,791,LGA,DFW,185,1389,19,20
2013,4,18,14,149,253,108,AA,N329AA,185,JFK,LAX,321,2475,0,14
2013,11,19,1623,-7,1923,-29,DL,N338NW,1373,JFK,MIA,155,1089,16,23
2013,10,14,1729,64,1920,39,EV,N720EV,5601,LGA,CLT,85,544,17,29
2013,9,3,1229,-1,1340,-12,B6,N216JB,2502,JFK,BUF,56,301,12,29
2013,7,9,2141,71,2300,65,WN,N200WN,1271,EWR,MDW,98,711,21,41
2013,10,21,1645,-6,1941,-16,B6,N523JB,89,JFK,SAN,333,2446,16,45
2013,12,12,1523,8,1641,-2,EV,N761ND,5302,LGA,SYR,46,198,15,23
2013,3,19,953,-7,1343,52,UA,N411UA,684,EWR,MCO,156,937,9,53
2013,12,14,1117,-13,1355,23,US,N732US,2009,LGA,CLT,102,544,11,17
2013,8,9,855,-5,1014,-10,US,N764US,2173,LGA,DCA,45,214,8,55
2013,10,16,2107,-3,2243,-12,MQ,N6EAMQ,3603,LGA,DTW,81,502,21,7
2013,3,5,1154,-6,1304,-17,EV,N12967,4286,EWR,RIC,53,277,11,54
2013,3,23,559,-1,939,24,UA,N557UA,797,JFK,LAX,358,2475,5,59
2013,7,9,1612,13,1919,51,9E,N903XJ,3540,JFK,MSP,143,1029,16,12
2013,7,5,2046,-14,2154,-41,AA,N540AA,371,LGA,ORD,107,733,20,46
2013,12,28,1928,-4,2218,-47,B6,N552JB,161,JFK,SMF,331,2521,19,28
2013,5,16,818,-7,1023,-30,DL,N3733Z,2170,JFK,PHX,279,2153,8,18
2013,9,23,1401,11,1626,-17,B6,N592JB,1783,JFK,MCO,127,944,14,1
2013,9,26,1809,-6,1940,-7,9E,N924XJ,3513,LGA,MKE,104,738,18,9
2013,9,1,1620,-5,1748,-45,DL,N360NW,2231,LGA,DTW,71,502,16,20
2013,8,27,1020,-5,1254,-31,AA,N3CUAA,731,LGA,DFW,171,1389,10,20
2013,9,30,1840,71,2149,59,VX,N621VA,193,EWR,SFO,325,2565,18,40
2013,3,21,1422,-7,1533,-6,B6,N353JB,1010,JFK,BOS,36,187,14,22
2013,9,9,1759,-1,1901,-19,WN,N966WN,441,EWR,MDW,101,711,17,59
2013,11,26,1119,19,1222,8,US,N708UW,2177,LGA,DCA,49,214,11,19
2013,2,3,1708,-7,2029,-11,DL,N3763D,503,JFK,SAN,357,2446,17,8
2013,12,12,629,-6,922,-7,B6,N571JB,525,JFK,TPA,156,1005,6,29
2013,9,11,2019,39,2235,70,MQ,N836MQ,3374,JFK,RDU,66,427,20,19
2013,5,3,607,-4,848,-15,UA,N36247,1115,EWR,TPA,140,997,6,7
2013,1,19,1310,0,1417,-7,EV,N15574,4241,EWR,BUF,49,282,13,10
2013,1,1,1257,-3,1454,4,MQ,N739MQ,4426,LGA,CMH,97,479,12,57
2013,12,15,657,1,1142,-3,DL,N386DA,2275,JFK,SJU,200,1598,6,57
2013,8,10,835,-8,1025,-19,US,N725UW,2071,LGA,CLT,86,544,8,35
2013,6,5,555,-5,842,-8,AA,N3AUAA,707,LGA,DFW,203,1389,5,55
2013,3,3,845,-5,1102,-56,UA,N16713,1410,LGA,IAH,183,1416,8,45
2013,11,10,1802,1,1933,-12,UA,N38403,1177,EWR,ORD,127,719,18,2
2013,4,18,1248,48,1343,38,B6,N279JB,1174,EWR,BOS,35,200,12,48
2013,11,6,1932,2,2137,1,EV,N13903,4370,EWR,CHS,98,628,19,32
2013,12,4,1454,-6,1603,-8,US,N949UW,2152,LGA,BOS,36,184,14,54
2013,7,3,1018,-7,1200,-22,US,N604AW,604,EWR,PHX,267,2133,10,18
2013,6,30,1825,25,1923,10,US,N952UW,2138,LGA,BOS,36,184,18,25
2013,5,6,1954,-6,2103,-10,US,N952UW,2142,LGA,BOS,34,184,19,54
2013,10,8,1248,-2,1354,-6,AA,N3KSAA,178,JFK,BOS,39,187,12,48
2013,3,18,759,-5,1013,-13,EV,N14148,4157,EWR,OMA,174,1134,7,59
2013,10,28,2049,-10,2252,-3,EV,N11119,4368,EWR,DAY,88,533,20,49
2013,6,25,1427,197,1739,206,DL,N355NW,1875,LGA,TPA,139,1010,14,27
2013,9,24,1218,-8,1349,-19,EV,N13550,5906,EWR,CMH,73,463,12,18
2013,1,10,1516,-6,1744,17,EV,N12552,4576,EWR,GRR,98,605,15,16
2013,12,7,1209,-7,1519,-7,B6,N595JB,1129,JFK,RSW,169,1074,12,9
2013,1,8,1238,-2,1421,-24,DL,N349NB,1131,LGA,DTW,83,502,12,38
2013,1,21,1530,0,1736,11,MQ,N681MQ,4146,JFK,CMH,101,483,15,30
2013,7,31,1621,-4,1813,-2,MQ,N722MQ,3411,LGA,RDU,70,431,16,21
2013,4,4,1058,-2,1410,-4,DL,N3757D,1275,JFK,SLC,285,1990,10,58
2013,5,16,1120,-9,1220,-15,B6,N339JB,1174,EWR,BOS,41,200,11,20
2013,4,8,548,8,847,7,AA,N635AA,701,JFK,MIA,149,1089,5,48
2013,12,6,1619,-1,1954,20,B6,N655JB,89,JFK,SAN,379,2446,16,19
2013,8,5,1700,1,1805,-20,UA,N811UA,248,EWR,BOS,38,200,17,0
2013,1,17,1416,19,1620,24,EV,N12122,4370,EWR,CHS,102,628,14,16
2013,1,15,854,-6,1137,4,UA,N14118,1643,EWR,DEN,255,1605,8,54
2013,11,7,1154,-6,1438,-6,B6,N661JB,1711,JFK,LAS,327,2248,11,54
2013,11,24,2154,4,37,1,B6,N804JB,1183,JFK,MCO,130,944,21,54
2013,3,15,557,-3,812,-18,DL,N646DL,461,LGA,ATL,100,762,5,57
2013,4,19,1720,11,2018,8,UA,N37437,1627,EWR,PBI,153,1023,17,20
2013,11,4,927,-3,1357,-20,B6,N591JB,403,JFK,SJU,188,1598,9,27
2013,9,15,647,-8,906,-14,AA,N639AA,1263,JFK,LAS,293,2248,6,47
2013,4,17,523,-7,809,-7,UA,N24224,1714,LGA,IAH,207,1416,5,23
2013,2,26,1641,11,1920,-34,B6,N523JB,675,JFK,LAX,313,2475,16,41
2013,4,19,119,200,246,215,EV,N12924,4309,EWR,PWM,70,284,1,19
2013,12,25,1805,0,1949,-41,WN,N496WN,195,LGA,STL,146,888,18,5
2013,3,19,1528,-2,1925,3,DL,N711ZX,1322,JFK,SFO,373,2586,15,28
2013,12,3,1359,5,1652,6,UA,N38424,1571,EWR,PBI,154,1023,13,59
2013,2,26,1454,-4,1743,-33,UA,N821UA,374,EWR,AUS,211,1504,14,54
2013,5,24,921,141,1214,119,VX,N637VA,399,JFK,LAX,328,2475,9,21
2013,7,12,2133,40,2357,2,UA,N824UA,291,EWR,AUS,179,1504,21,33
2013,5,8,927,-5,1322,46,B6,N580JB,77,JFK,FLL,154,1069,9,27
2013,3,29,1238,3,1444,-21,WN,N247WN,3209,LGA,DEN,229,1620,12,38
2013,11,13,1912,-8,2057,-14,9E,N922XJ,2931,JFK,PIT,62,340,19,12
2013,4,24,1400,-3,1548,1,EV,N12996,4100,EWR,MEM,151,946,14,0
2013,2,18,1527,57,1903,48,DL,N711ZX,1322,JFK,SFO,358,2586,15,27
2013,11,12,1932,-3,2105,-15,9E,N932XJ,2909,JFK,RIC,61,288,19,32
2013,8,19,1539,-6,1846,-20,DL,N911DL,1982,LGA,MIA,154,1096,15,39
2013,12,3,553,-7,845,-4,B6,N590JB,353,JFK,PBI,147,1028,5,53
2013,5,7,1327,32,1616,34,B6,N793JB,141,JFK,PBI,145,1028,13,27
2013,9,24,2248,-2,6,-1,B6,N324JB,2002,JFK,BUF,51,301,22,48
2013,10,15,1255,-2,1523,-39,UA,N39416,1158,EWR,MIA,132,1085,12,55
2013,11,21,935,10,1226,-15,UA,N415UA,308,EWR,MIA,146,1085,9,35
2013,9,11,626,-9,816,-17,US,N567UW,2023,EWR,CLT,74,529,6,26
2013,11,29,1539,-6,1828,-37,AA,N3DBAA,1156,LGA,DFW,194,1389,15,39
2013,4,7,1403,8,1644,-1,B6,N562JB,1783,JFK,MCO,133,944,14,3
2013,6,29,647,3,748,-22,UA,N37437,1171,EWR,ORD,100,719,6,47
2013,11,27,1610,25,1829,19,MQ,N674MQ,2963,JFK,CVG,103,589,16,10
2013,11,25,1145,15,1311,-15,EV,N612QX,5373,LGA,GSO,69,461,11,45
2013,4,22,1827,-3,2044,-16,WN,N937WN,1545,EWR,MSY,168,1167,18,27
2013,10,2,1243,-6,1344,-8,B6,N258JB,1318,JFK,BOS,41,187,12,43
2013,12,17,1445,0,1830,21,UA,N589UA,841,JFK,LAX,344,2475,14,45
2013,3,26,1101,1,1357,-1,UA,N79279,1143,EWR,PBI,158,1023,11,1
2013,7,4,1847,-8,2145,-30,VX,N623VA,29,JFK,SFO,329,2586,18,47
2013,3,3,1549,19,1716,-9,AA,N487AA,2223,LGA,STL,123,888,15,49
2013,5,8,1005,10,1131,-9,AA,N4XRAA,319,LGA,ORD,94,733,10,5
2013,10,30,803,-7,928,-27,MQ,N831MQ,3272,LGA,CLE,68,419,8,3
2013,8,19,1456,-4,1727,-23,AA,N4XTAA,883,EWR,DFW,179,1372,14,56
2013,6,15,1520,25,1927,22,AA,N5FMAA,1635,JFK,SJU,201,1598,15,20
2013,8,22,1525,115,1723,111,EV,N13956,4395,EWR,IND,98,645,15,25
2013,6,13,2225,95,126,94,UA,N436UA,205,EWR,AUS,191,1504,22,25
2013,2,1,640,-5,850,4,US,N560UW,926,EWR,CLT,95,529,6,40
2013,1,18,2034,9,2329,-2,UA,N494UA,299,EWR,DFW,193,1372,20,34
2013,1,4,1309,-6,1500,-5,US,N560UW,1615,EWR,CLT,88,529,13,9
2013,7,11,640,40,730,30,US,N738US,2114,LGA,BOS,36,184,6,40
2013,3,30,836,-9,1030,-27,US,N749US,1429,LGA,CLT,81,544,8,36
2013,2,10,1109,-5,1257,-18,DL,N348NB,1031,LGA,DTW,85,502,11,9
2013,11,2,1650,40,1948,27,9E,N601LR,3516,LGA,DFW,204,1389,16,50
2013,3,3,956,-3,1233,-22,UA,N458UA,709,EWR,MCO,139,937,9,56
2013,6,21,1139,-6,1307,-13,AA,N467AA,1855,LGA,STL,120,888,11,39
2013,5,22,830,-6,953,6,B6,N306JB,1172,EWR,BOS,44,200,8,30
2013,7,10,1449,1,1741,-4,UA,N35271,1200,EWR,SAN,325,2425,14,49
2013,1,23,1413,-7,1628,8,MQ,N508MQ,4588,LGA,MSP,168,1020,14,13
2013,3,15,1531,2,1753,20,EV,N12136,4667,EWR,MSP,177,1008,15,31
2013,1,21,829,-6,1141,-9,AA,N3FXAA,717,LGA,DFW,231,1389,8,29
2013,4,18,1119,204,1240,200,MQ,N512MQ,3737,EWR,ORD,102,719,11,19
2013,2,27,943,78,1059,74,MQ,N858MQ,4418,JFK,DCA,54,213,9,43
2013,11,9,1340,-5,1617,7,WN,N247WN,1611,LGA,DEN,253,1620,13,40
2013,2,12,1953,-7,2145,8,EV,N13979,4106,EWR,GSO,84,445,19,53
2013,6,28,1459,0,1754,-33,DL,N1602,161,JFK,SEA,325,2422,14,59
2013,3,13,1927,2,2227,-9,B6,N504JB,147,JFK,RSW,157,1074,19,27
2013,11,21,1248,-2,1406,-9,WN,N7730A,144,LGA,MKE,115,738,12,48
2013,4,23,802,-8,1121,-2,DL,N350NA,1271,JFK,FLL,158,1069,8,2
2013,6,19,1731,2,2059,4,VX,N626VA,193,EWR,SFO,355,2565,17,31
2013,3,3,1233,-3,1418,-15,EV,N13949,4135,EWR,CLT,83,529,12,33
2013,8,8,2122,82,16,61,AA,N3AMAA,1709,LGA,MIA,139,1096,21,22
2013,1,17,1839,39,2050,44,US,N521UW,373,JFK,CLT,106,541,18,39
2013,9,29,655,-5,942,-28,DL,N375DA,1415,JFK,SLC,263,1990,6,55
2013,3,4,1732,2,2018,21,F9,N203FR,797,LGA,DEN,230,1620,17,32
2013,12,17,1102,3,1321,8,EV,N740EV,4880,LGA,MEM,151,963,11,2
2013,12,6,2246,-4,12,4,B6,N231JB,2002,JFK,BUF,65,301,22,46
2013,3,20,1335,-10,1435,-18,9E,N8933B,3638,JFK,PHL,30,94,13,35
2013,5,22,1444,-6,1738,-8,B6,N294JB,629,JFK,HOU,202,1428,14,44
2013,1,3,1228,-7,1503,-63,DL,N389DA,2174,JFK,SLC,260,1990,12,28
2013,8,5,1842,27,2004,19,WN,N713SW,2603,LGA,BNA,111,764,18,42
2013,3,12,1331,1,1626,-14,AA,N3ELAA,753,LGA,DFW,210,1389,13,31
2013,7,23,1848,103,2130,70,AA,N3FAAA,1999,EWR,MIA,140,1085,18,48
2013,3,24,1648,-4,1747,-19,B6,N306JB,1176,EWR,BOS,37,200,16,48
2013,11,1,1014,44,1205,70,WN,N375SW,124,LGA,MDW,120,725,10,14
2013,10,12,826,11,1050,-4,DL,N664DN,1429,JFK,LAS,294,2248,8,26
2013,3,2,1304,-4,1518,-23,FL,N978AT,348,LGA,ATL,107,762,13,4
2013,10,5,1756,-4,2034,-30,B6,N588JB,359,JFK,BUR,327,2465,17,56
2013,11,22,1401,16,1707,12,AA,N3FCAA,1151,LGA,DFW,218,1389,14,1
2013,7,21,812,20,927,14,B6,N249JB,2702,JFK,BUF,55,301,8,12
2013,8,17,945,-10,1052,-23,MQ,N535MQ,3670,LGA,BNA,102,764,9,45
2013,5,21,1354,-6,1450,-16,US,N948UW,2130,LGA,BOS,35,184,13,54
2013,4,17,1658,-2,2029,-31,DL,N374DA,329,JFK,SJU,186,1598,16,58
2013,7,2,1438,-7,1552,-39,EV,N753EV,5483,LGA,BGR,54,378,14,38
2013,9,5,1246,-10,1437,-44,EV,N34111,4682,EWR,MSY,154,1167,12,46
2013,3,1,606,-4,749,-29,EV,N614QX,4963,EWR,MSP,140,1008,6,6
2013,8,1,1430,0,1558,-12,EV,N13903,4596,EWR,STL,126,872,14,30
2013,9,5,625,-5,838,5,EV,N11165,4535,EWR,MSP,160,1008,6,25
2013,10,21,919,-7,1152,-33,UA,N469UA,497,EWR,PBI,138,1023,9,19
2013,12,10,1855,115,2032,112,WN,N719SW,2960,LGA,BNA,139,764,18,55
2013,5,23,804,34,1045,-5,AA,N327AA,33,JFK,LAX,319,2475,8,4
2013,11,12,1558,-2,1901,20,DL,N974DL,847,LGA,ATL,131,762,15,58
2013,6,3,2010,166,2210,161,EV,N22909,3821,EWR,DTW,89,488,20,10
2013,4,15,728,-3,1110,0,B6,N796JB,643,JFK,SFO,377,2586,7,28
2013,9,8,1830,1,2021,-12,US,N551UW,425,JFK,CLT,79,541,18,30
